,Account,Location,Gender,Rank,Follow,Follower,Weibo,FeedTime,GetTime,Type,Sentence,ParentMid,Share,Comment,Good
953,ToeChan,None,None,None,None,None,None,None,None,comment,@Peter--Cheung,4351721851509797,None,None,None
954,believer67,None,None,None,None,None,None,None,None,comment,深夜看完，心情都不好了……愿他们在另一个世界里得到平静！两次血淋淋的坠机真相才出来，第一次的坠机都不能给出具体的原因吗？多少个心碎的家庭，多少个不眠的夜晚，请善待生命，重视生命！,4351721851509797,None,None,None
955,别做人渣,None,None,None,None,None,None,None,None,comment,🐮批,4351721851509797,None,None,None
956,用户z0000,None,None,None,None,None,None,None,None,comment,工欲善其事，必先利其器。,4351721851509797,None,None,None
957,娜娜樣的翘翘蔷,None,None,None,None,None,None,None,None,comment,看到现场散落很多莆田鞋,4351721851509797,None,None,None
958,Rabbit-郁,None,None,None,None,None,None,None,None,comment,回复@_苑苑_:埃航内部真的很乱，性骚扰中国空姐，好像副驾是一个飞了200小时的新人，之前看那个前空姐曝埃航黑幕…不过我觉得波音本身也不安全。,4351721851509797,None,None,None
959,第彡人格,None,None,None,None,None,None,None,None,comment,应该需要消食,4351722594097981,None,None,None
960,Vivian呉,None,None,None,None,None,None,None,None,comment,,4351722594097981,None,None,None
961,im托儿,None,None,None,None,None,None,None,None,comment,无图无真相,4351722594097981,None,None,None
962,一个壮喵,None,None,None,None,None,None,None,None,comment,吃吧，明天再找点体力活就好了,4351722594097981,None,None,None
963,佛洛依德6161663922,None,None,None,None,None,None,None,None,comment,怎么这么能吃。我不吃的理由就是懒惰。一想到还要做饭吃完还要洗碗干脆就不吃了。吃零食又很挑剔。不吃甜的巧克力。也不喜欢薯片。最近喜欢吃牛肉干。可是贵啊买不起。干脆就不吃了。,4351722594097981,None,None,None
964,Joyceinloveforever,None,None,None,None,None,None,None,None,comment,是怎么可以不发胖的呢,4351722594097981,None,None,None
965,黄龙众,None,None,None,None,None,None,None,None,comment,下楼转吧，要不没法睡了,4351722594097981,None,None,None
966,_让时间说真话,None,None,None,None,None,None,None,None,comment,,4351722594097981,None,None,None
967,a狐小娜,None,None,None,None,None,None,None,None,comment,默默地咽了咽口水。。。,4351722594097981,None,None,None
968,小激动xjd,None,None,None,None,None,None,None,None,comment,不自律啊,4351722594097981,None,None,None
969,于先森Hunter,None,None,None,None,None,None,None,None,comment,,4351723177252434,None,None,None
970,纠结者的羁绊,None,None,None,None,None,None,None,None,comment,许愿鬼切，八岐大蛇，sp妖刀_(:_」∠)_,4351723177252434,None,None,None
971,lookatmelily,None,None,None,None,None,None,None,None,comment,许愿苍风和sp妖刀,4351723177252434,None,None,None
972,反正起什么名都重复,None,None,None,None,None,None,None,None,comment,大蛇,4351723177252434,None,None,None
973,刚好遇到你888,None,None,None,None,None,None,None,None,comment,许愿sp妖刀和茨林,4351723177252434,None,None,None
974,Solely丶cui,None,None,None,None,None,None,None,None,comment,sp妖刀姬，冲冲冲,4351723177252434,None,None,None
975,程咬晴呐hh,None,None,None,None,None,None,None,None,comment,许愿八岐大蛇和花鸟卷,4351723177252434,None,None,None
976,799-Revo陛下死忠,None,None,None,None,None,None,None,None,comment,,4351723177252434,None,None,None
977,Qetics,None,None,None,None,None,None,None,None,comment,大蛇,4351723177252434,None,None,None
978,小阿槿吖,None,None,None,None,None,None,None,None,comment,许愿大蛇,4351723177252434,None,None,None
979,达光---,None,None,None,None,None,None,None,None,comment,很大强！,4351706525739793,None,None,None
980,燕姑娘原创,None,None,None,None,None,None,None,None,comment,回复@音逸地:←←性感荷官，在线发牌，最高赔率，巴萨皇马……三这游戏真的很好玩,4351706525739793,None,None,None
981,燕姑娘原创,None,None,None,None,None,None,None,None,comment,回复@冼莉莉呀:←←性感荷官，在线发牌，最高赔率，巴萨皇马……,4351706525739793,None,None,None
982,燕姑娘原创,None,None,None,None,None,None,None,None,comment,回复@陈教官道无疆:真的吗,4351706525739793,None,None,None
983,一个傻毛豆,None,None,None,None,None,None,None,None,comment,,4351706525739793,None,None,None
984,-hbiken-,None,None,None,None,None,None,None,None,comment,❤❤,4351706751323798,None,None,None
985,秋名山下王锦鲤_,None,None,None,None,None,None,None,None,comment,好哦,4351706751323798,None,None,None
986,夜夜有鸡,None,None,None,None,None,None,None,None,comment,,4351706751323798,None,None,None
987,墨焉小札_Adela,None,None,None,None,None,None,None,None,comment,None or emoji,4351706751323798,None,None,None
988,gillian_0802,None,None,None,None,None,None,None,None,comment,🙏🙏🙏🙏🙏🙏,4351706751323798,None,None,None
989,世界的GY君_VictoryRising,None,None,None,None,None,None,None,None,comment,🙏🏻🙏🏻🙏🏻🙏🏻,4351706751323798,None,None,None
990,Kizzy水灵灵,None,None,None,None,None,None,None,None,comment,保佑我减肥成功瘦到48kg,4351706751323798,None,None,None
991,eir夭的兔尐啾是未末,None,None,None,None,None,None,None,None,comment,🙏,4351706751323798,None,None,None
992,future你会一直在,None,None,None,None,None,None,None,None,comment,让爸爸停过这一关，好起来🙏🙏🙏,4351706751323798,None,None,None
993,李宣潼6160,None,None,None,None,None,None,None,None,comment,求签签保佑我2019年夏天顺利毕业顺利拿到学位，顺利申请到OPT，RN工作也会一切顺利，然后，OPT结束之前能顺拿到工作签证，然后再找到愿意给我办身份的雇主，顺利申请职业移民，然后顺利办理一切手续，最后直接顺利的拿到绿卡，让我直接顺利留在美国工作🙏,4351706751323798,None,None,None
994,qlfwake,None,None,None,None,None,None,None,None,comment,那就不该熬夜了,4351705140987795,None,None,None
995,-不枝-,None,None,None,None,None,None,None,None,comment,回复@今天也很開訫:哈哈哈哈嗝捞一把,4351705140987795,None,None,None
996,呓语_destiny,None,None,None,None,None,None,None,None,comment,你可真皮,4351705140987795,None,None,None
997,汤汤秋,None,None,None,None,None,None,None,None,comment,哈哈哈哈哈哈好的知道了。,4351705140987795,None,None,None
998,感觉自己是巨星的Ma女士,None,None,None,None,None,None,None,None,comment,会买霸王的~哈哈。,4351705140987795,None,None,None
999,感觉自己是巨星的Ma女士,None,None,None,None,None,None,None,None,comment,回复@LongLongxxx:毛老师为何不出镜。,4351705140987795,None,None,None
1000,感觉自己是巨星的Ma女士,None,None,None,None,None,None,None,None,comment,知道了毛老师。,4351705140987795,None,None,None
1001,栀子XY,None,None,None,None,None,None,None,None,comment,我有个疑问，植了发际线后面的头发继续掉怎么办，会不会变成很奇怪的造型…,4351705140987795,None,None,None
1002,爱恰菠萝,None,None,None,None,None,None,None,None,comment,期待帅气小毛,4351705140987795,None,None,None
1003,谢辉5027,None,None,None,None,None,None,None,None,comment,回复@有个喜欢的不易:土黄色,4351705140987795,None,None,None
1004,尼麻必,None,None,None,None,None,None,None,None,comment,@Lounao吖,4351706148048623,None,None,None
1005,一只移动的饭桶,None,None,None,None,None,None,None,None,comment,打雷下雨了...,4351706148048623,None,None,None
1006,冻结宇宙,None,None,None,None,None,None,None,None,comment,,4351706148048623,None,None,None
1007,詹菡琪-,None,None,None,None,None,None,None,None,comment,,4351706148048623,None,None,None
1008,我爱芫茜_,None,None,None,None,None,None,None,None,comment,,4351706148048623,None,None,None
1009,我爱芫茜_,None,None,None,None,None,None,None,None,comment,,4351706148048623,None,None,None
1010,Hsz_真,None,None,None,None,None,None,None,None,comment,我不开心现在,4351706148048623,None,None,None
1011,Lai_HsueChien,None,None,None,None,None,None,None,None,comment,,4351706148048623,None,None,None
1012,NuReli-EA,None,None,None,None,None,None,None,None,comment,明明是沙雕会传染的。,4351706148048623,None,None,None
1013,狒拂拂,None,None,None,None,None,None,None,None,comment,@木易景三_暖暖,4351706148048623,None,None,None
1014,Ah咕噜咕噜,None,None,None,None,None,None,None,None,comment,几年前妈妈的离开我突然捂了，这世上除了生死，其他都是小事。,4351712527254969,None,None,None
1015,若如初见再见,None,None,None,None,None,None,None,None,comment,生活还是要继续，不能走着，就是挪，也要挪下去,4351712527254969,None,None,None
1016,___你说的喜欢我啊,None,None,None,None,None,None,None,None,comment,爸爸辛苦了大半辈子，还没来得及好好享福就被病魔带走了，现在都会常常自责自己为什么那么不争气，难过的时候都是偷偷躲起来不给妈妈看见,4351712527254969,None,None,None
1017,Heynnnne,None,None,None,None,None,None,None,None,comment,她曾经也那么拼命地想活下去。那让我替你吧。,4351712527254969,None,None,None
1018,321莱克西,None,None,None,None,None,None,None,None,comment,,4351712527254969,None,None,None
1019,Emma_Wong1103,None,None,None,None,None,None,None,None,comment,,4351712527254969,None,None,None
1020,没有名字deeeeee人,None,None,None,None,None,None,None,None,comment,@大风吹啊吹77,4351712527254969,None,None,None
1021,沙拉1017,None,None,None,None,None,None,None,None,comment,我妈也是六年前突然去世，三个月，肝癌，从我身边活脱脱就走了。那时候我23，刚大学毕业出社会。今天我被公司领导逼退，我很无奈，努力工作却因为一年半前休过半年产假，至今她还惦记着。我很难过，不知这关我能否挺过去。我妈走的时候说过，谁欺负我做鬼都不放过他。凌晨两点，我真想抱着她哭,4351712527254969,None,None,None
1022,中二石之兆,None,None,None,None,None,None,None,None,comment,关了失速开了俯冲，还是飞机设计的问题,4351721851509797,None,None,None
1023,苏丹九月的长颈鹿,None,None,None,None,None,None,None,None,comment,@我叫王果然,4351721851509797,None,None,None
1024,不明真香的吃瓜群众,None,None,None,None,None,None,None,None,comment,回复@蓶时飞:强买强卖,4351721851509797,None,None,None
1025,RTZ_唐柔,None,None,None,None,None,None,None,None,comment,完全没有甩锅，意思就是波音没有起到告知的义务和责任，甚至连本地飞行员都没有实操，波音只是人为这是个加强功能，没想过它的危害。ps.飞机是真的没问题，就跟高铁当初开快了一样,4351721851509797,None,None,None
1026,慢跑者2011,None,None,None,None,None,None,None,None,comment,擦,4351721851509797,None,None,None
1027,rival888,None,None,None,None,None,None,None,None,comment,,4351721851509797,None,None,None
1028,listef,None,None,None,None,None,None,None,None,comment,北京厨子说过这个原因，强。,4351721851509797,None,None,None
1029,ToeChan,None,None,None,None,None,None,None,None,comment,@Peter--Cheung,4351721851509797,None,None,None
1030,believer67,None,None,None,None,None,None,None,None,comment,深夜看完，心情都不好了……愿他们在另一个世界里得到平静！两次血淋淋的坠机真相才出来，第一次的坠机都不能给出具体的原因吗？多少个心碎的家庭，多少个不眠的夜晚，请善待生命，重视生命！,4351721851509797,None,None,None
1031,love凤果果,None,None,None,None,None,None,None,None,comment,回复@大吉他姐:怎么会有这么温柔的男孩子啊,4351719406264376,None,None,None
1032,是康怼怼呀,None,None,None,None,None,None,None,None,comment,回复@巨峰巨峰巨峰巨峰:追起来~,4351719406264376,None,None,None
1033,七月五月酒月,None,None,None,None,None,None,None,None,comment,都是起范的朋友,4351719406264376,None,None,None
1034,烨子眼睛里有海星,None,None,None,None,None,None,None,None,comment,昭宥欧尼唱歌太美了,4351719406264376,None,None,None
1035,大吉他姐,None,None,None,None,None,None,None,None,comment,@love凤果果,4351719406264376,None,None,None
1036,别做人渣,None,None,None,None,None,None,None,None,comment,这声音，哇，太棒了,4351719406264376,None,None,None
1037,ruan子子,None,None,None,None,None,None,None,None,comment,氛围好好啊！,4351719406264376,None,None,None
1038,热吻西奥,None,None,None,None,None,None,None,None,comment,我看见南八就想泪目,4351719406264376,None,None,None
1039,JW_阿九,None,None,None,None,None,None,None,None,comment,我真的好喜欢南八的声音啊,4351719406264376,None,None,None
1040,19_19_70,None,None,None,None,None,None,None,None,comment,南太铉声音超棒的！！,4351719406264376,None,None,None
1041,蘇倩Amigo,None,None,None,None,None,None,None,None,comment,,4351723567280663,None,None,None
1042,别做人渣,None,None,None,None,None,None,None,None,comment,Helow,4351723567280663,None,None,None
1043,mxh底泳动的瓜子仁儿,None,None,None,None,None,None,None,None,comment,,4351723567280663,None,None,None
1044,Sherino,None,None,None,None,None,None,None,None,comment,太棒了！我好酸我也想近距离看到Oedo,4351723567280663,None,None,None
1045,你的好邻居老骆,None,None,None,None,None,None,None,None,comment,天啊oedo乌豆！次元壁（？）破了！！！！,4351723567280663,None,None,None
1046,Yanice天涯小歌女,None,None,None,None,None,None,None,None,comment,天哥的英文采访！想听！,4351723567280663,None,None,None
1047,最胖最可爱的菜菜Q,None,None,None,None,None,None,None,None,comment,天哥的英语真的好好啊！主持人体验一定很棒吧～,4351723567280663,None,None,None
1048,鸵鸟刚刚,None,None,None,None,None,None,None,None,comment,,4351723567280663,None,None,None
1049,Artemis_0228,None,None,None,None,None,None,None,None,comment,哥你辛苦了！！害不睡捏！,4351723567280663,None,None,None
1050,嘿帅哥别不理人嘛,None,None,None,None,None,None,None,None,comment,回复@嘿帅哥别不理人嘛:我一时不知道该酸谁！,4351723567280663,None,None,None
1051,别做人渣,None,None,None,None,None,None,None,None,comment,你好，为什么还不睡觉呢,4351719817069095,None,None,None
1052,叫你们经理过来见我_,None,None,None,None,None,None,None,None,comment,好看,4351719817069095,None,None,None
1053,阿十咩,None,None,None,None,None,None,None,None,comment,,4351719817069095,None,None,None
1054,八万个大橙子,None,None,None,None,None,None,None,None,comment,老照片了,4351719817069095,None,None,None
1055,以后叫我翠花,None,None,None,None,None,None,None,None,comment,真美,4351719817069095,None,None,None
1056,我什么时候能养只猫,None,None,None,None,None,None,None,None,comment,去日本拍的，记得,4351719817069095,None,None,None
1057,-长-乐-未-央-,None,None,None,None,None,None,None,None,comment,麦子，真是美出了高级和性感,4351719817069095,None,None,None
1058,优雅的小丫-Elvira,None,None,None,None,None,None,None,None,comment,,4351719817069095,None,None,None
1059,丸子锅盖,None,None,None,None,None,None,None,None,comment,麦子可以给好些品牌代言,4351719817069095,None,None,None
1060,大腚的独特气质,None,None,None,None,None,None,None,None,comment,刚好有点失眠,4351731737964247,None,None,None
1061,大腚的独特气质,None,None,None,None,None,None,None,None,comment,这么突然,4351731737964247,None,None,None
1062,女孩小兔子和萝卜,None,None,None,None,None,None,None,None,comment,,4351731737964247,None,None,None
1063,雨暖澜淅,None,None,None,None,None,None,None,None,comment,晚安，失眠的我还没睡着,4351731737964247,None,None,None
1064,覃先森的小公举,None,None,None,None,None,None,None,None,comment,啊啊啊啊。,4351731737964247,None,None,None
1065,打伞地子孙哟,None,None,None,None,None,None,None,None,comment,？？？居然,4351731737964247,None,None,None
1066,己由G,None,None,None,None,None,None,None,None,comment,,4351731737964247,None,None,None
1067,Mio璟,None,None,None,None,None,None,None,None,comment,还在跟闺蜜唠嗑。。。就看见直播,4351731737964247,None,None,None
1068,恺楚不见面不改名,None,None,None,None,None,None,None,None,comment,你是魔鬼吗？？？？？,4351731737964247,None,None,None
1069,暖暖的白熊,None,None,None,None,None,None,None,None,comment,老安头，坏滴狠！睡不着了！！,4351731737964247,None,None,None
1070,sometimelooksky,None,None,None,None,None,None,None,None,comment,None or emoji,4351704234726633,None,None,None
1071,阿萨姆奶猹,None,None,None,None,None,None,None,None,comment,None or emoji,4351704234726633,None,None,None
1072,遇V寻,None,None,None,None,None,None,None,None,comment,None or emoji,4351704234726633,None,None,None
1073,阿猫XS,None,None,None,None,None,None,None,None,comment,回复@RickyGuoGuo:咋都避免不了的，毕竟天上飞,4351704234726633,None,None,None
1074,Torchwood-C,None,None,None,None,None,None,None,None,comment,90后真的当上了烈士,4351704234726633,None,None,None
1075,头号蠢蛋,None,None,None,None,None,None,None,None,comment,同岁一路走好,4351704234726633,None,None,None
1076,Hala卡农Mayday,None,None,None,None,None,None,None,None,comment,人民英雄永垂不朽,4351704234726633,None,None,None
1077,朝蓝COOL,None,None,None,None,None,None,None,None,comment,老乡走好,4351704234726633,None,None,None
1078,西柚果酱酱酱酱酱酱酱,None,None,None,None,None,None,None,None,comment,一切会好起来,4351706915439124,None,None,None
1079,VERTIGOCLUB,None,None,None,None,None,None,None,None,comment,,4351706915439124,None,None,None
1080,69g22w80_龙马精神,None,None,None,None,None,None,None,None,comment,下载了,4351706915439124,None,None,None
1081,燕姑娘原创,None,None,None,None,None,None,None,None,comment,回复@嘿丶你是年少的欢喜:←←性感荷官，在线发牌，最高赔率，巴萨皇马……五该如何打这场比赛呢,4351706915439124,None,None,None
1082,匪徒布莱克-sia,None,None,None,None,None,None,None,None,comment,劲…劲舞团,4351706915439124,None,None,None
1083,SwallowLee_妮子,None,None,None,None,None,None,None,None,comment,中文版的也很好听~,4351706915439124,None,None,None
1084,Olivia__Wong,None,None,None,None,None,None,None,None,comment,回忆杀,4351706915439124,None,None,None
1085,川东热辣妇女,None,None,None,None,None,None,None,None,comment,,4351706915439124,None,None,None
1086,Ki-kkkkkki,None,None,None,None,None,None,None,None,comment,哇塞、大学时候听的歌,4351706915439124,None,None,None
1087,尛一末离,None,None,None,None,None,None,None,None,comment,None or emoji,4351706915439124,None,None,None
1088,-hbiken-,None,None,None,None,None,None,None,None,comment,❤❤,4351706751323798,None,None,None
1089,秋名山下王锦鲤_,None,None,None,None,None,None,None,None,comment,好哦,4351706751323798,None,None,None
1090,夜夜有鸡,None,None,None,None,None,None,None,None,comment,,4351706751323798,None,None,None
1091,墨焉小札_Adela,None,None,None,None,None,None,None,None,comment,None or emoji,4351706751323798,None,None,None
1092,gillian_0802,None,None,None,None,None,None,None,None,comment,🙏🙏🙏🙏🙏🙏,4351706751323798,None,None,None
1093,世界的GY君_VictoryRising,None,None,None,None,None,None,None,None,comment,🙏🏻🙏🏻🙏🏻🙏🏻,4351706751323798,None,None,None
1094,Kizzy水灵灵,None,None,None,None,None,None,None,None,comment,保佑我减肥成功瘦到48kg,4351706751323798,None,None,None
1095,eir夭的兔尐啾是未末,None,None,None,None,None,None,None,None,comment,🙏,4351706751323798,None,None,None
1096,future你会一直在,None,None,None,None,None,None,None,None,comment,让爸爸停过这一关，好起来🙏🙏🙏,4351706751323798,None,None,None
1097,李宣潼6160,None,None,None,None,None,None,None,None,comment,求签签保佑我2019年夏天顺利毕业顺利拿到学位，顺利申请到OPT，RN工作也会一切顺利，然后，OPT结束之前能顺拿到工作签证，然后再找到愿意给我办身份的雇主，顺利申请职业移民，然后顺利办理一切手续，最后直接顺利的拿到绿卡，让我直接顺利留在美国工作🙏,4351706751323798,None,None,None
1098,GGBond-小乔,None,None,None,None,None,None,None,None,comment,菏泽人,4351706525739793,None,None,None
1099,达光---,None,None,None,None,None,None,None,None,comment,很大强！,4351706525739793,None,None,None
1100,燕姑娘原创,None,None,None,None,None,None,None,None,comment,回复@音逸地:←←性感荷官，在线发牌，最高赔率，巴萨皇马……三这游戏真的很好玩,4351706525739793,None,None,None
1101,燕姑娘原创,None,None,None,None,None,None,None,None,comment,回复@冼莉莉呀:←←性感荷官，在线发牌，最高赔率，巴萨皇马……,4351706525739793,None,None,None
1102,燕姑娘原创,None,None,None,None,None,None,None,None,comment,回复@陈教官道无疆:真的吗,4351706525739793,None,None,None
1103,一个傻毛豆,None,None,None,None,None,None,None,None,comment,,4351706525739793,None,None,None
1104,小栗娜娜酱,None,None,None,None,None,None,None,None,comment,我爸爸也是生病了，很突然地就走了。我记得我那时候最消极的想法就是世界末日快点来，因为觉得后来我能想到和做到的事情，没有他的参与，一切都没有意义了……,4351712527254969,None,None,None
1105,邹江波,None,None,None,None,None,None,None,None,comment,一夜长大，好好生活。,4351712527254969,None,None,None
1106,Ah咕噜咕噜,None,None,None,None,None,None,None,None,comment,几年前妈妈的离开我突然捂了，这世上除了生死，其他都是小事。,4351712527254969,None,None,None
1107,若如初见再见,None,None,None,None,None,None,None,None,comment,生活还是要继续，不能走着，就是挪，也要挪下去,4351712527254969,None,None,None
1108,___你说的喜欢我啊,None,None,None,None,None,None,None,None,comment,爸爸辛苦了大半辈子，还没来得及好好享福就被病魔带走了，现在都会常常自责自己为什么那么不争气，难过的时候都是偷偷躲起来不给妈妈看见,4351712527254969,None,None,None
1109,Heynnnne,None,None,None,None,None,None,None,None,comment,她曾经也那么拼命地想活下去。那让我替你吧。,4351712527254969,None,None,None
1110,321莱克西,None,None,None,None,None,None,None,None,comment,,4351712527254969,None,None,None
1111,Emma_Wong1103,None,None,None,None,None,None,None,None,comment,,4351712527254969,None,None,None
1112,罪域他信,None,None,None,None,None,None,None,None,comment,这么晚还不睡吗,4351723567280663,None,None,None
1113,蘇倩Amigo,None,None,None,None,None,None,None,None,comment,,4351723567280663,None,None,None
1114,别做人渣,None,None,None,None,None,None,None,None,comment,Helow,4351723567280663,None,None,None
1115,mxh底泳动的瓜子仁儿,None,None,None,None,None,None,None,None,comment,,4351723567280663,None,None,None
1116,Sherino,None,None,None,None,None,None,None,None,comment,太棒了！我好酸我也想近距离看到Oedo,4351723567280663,None,None,None
1117,你的好邻居老骆,None,None,None,None,None,None,None,None,comment,天啊oedo乌豆！次元壁（？）破了！！！！,4351723567280663,None,None,None
1118,Yanice天涯小歌女,None,None,None,None,None,None,None,None,comment,天哥的英文采访！想听！,4351723567280663,None,None,None
1119,最胖最可爱的菜菜Q,None,None,None,None,None,None,None,None,comment,天哥的英语真的好好啊！主持人体验一定很棒吧～,4351723567280663,None,None,None
1120,鸵鸟刚刚,None,None,None,None,None,None,None,None,comment,,4351723567280663,None,None,None
1121,Artemis_0228,None,None,None,None,None,None,None,None,comment,哥你辛苦了！！害不睡捏！,4351723567280663,None,None,None
1122,吧唧我亲了婷宝一口她脸红了,None,None,None,None,None,None,None,None,comment,宝贝，今晚加油💪,4351720878860027,None,None,None
1123,吧唧我亲了婷宝一口她脸红了,None,None,None,None,None,None,None,None,comment,回复@去冰·三分甜:大半夜不让人睡觉了,4351720878860027,None,None,None
1124,吧唧我亲了婷宝一口她脸红了,None,None,None,None,None,None,None,None,comment,回复@ebrarkarakurt18:宝贝宝贝，太美啦,4351720878860027,None,None,None
1125,abundancofof,None,None,None,None,None,None,None,None,comment,回复@力言立行:←←性感荷官，在线发牌，最高赔率，巴萨皇马……一还要等多久才能遇见,4351720878860027,None,None,None
1126,吧唧我亲了婷宝一口她脸红了,None,None,None,None,None,None,None,None,comment,回复@吧唧我亲了婷宝一口她脸红了:美人配美花🤗🤗🤗,4351720878860027,None,None,None
1127,遇见幸福ZT,None,None,None,None,None,None,None,None,comment,春天来啦,4351720878860027,None,None,None
1128,夏雪要冬眠,None,None,None,None,None,None,None,None,comment,半夜醒来发现更博是春天的气息呀🌸明天见,4351720878860027,None,None,None
1129,哆啦A梦_ZT,None,None,None,None,None,None,None,None,comment,None or emoji,4351720878860027,None,None,None
1130,z铁民要骑着毛驴去流浪,None,None,None,None,None,None,None,None,comment,你的人生很励志啊！加油,4351720878860027,None,None,None
1131,子时yy,None,None,None,None,None,None,None,None,comment,生日快乐哦,4351720735711613,None,None,None
1132,俞蓝兔,None,None,None,None,None,None,None,None,comment,生日快乐，婆婆,4351720735711613,None,None,None
1133,带着诗心找小鹿,None,None,None,None,None,None,None,None,comment,阿姨生日快乐！,4351720735711613,None,None,None
1134,楠楠5029874922,None,None,None,None,None,None,None,None,comment,妈妈生日快乐,4351720735711613,None,None,None
1135,找长坡滚雪球,None,None,None,None,None,None,None,None,comment,None or emoji,4351720735711613,None,None,None
1136,心琪wy,None,None,None,None,None,None,None,None,comment,今天也是我的生日~~~祝阿姨生日快乐~,4351720735711613,None,None,None
1137,巴斯虾卷,None,None,None,None,None,None,None,None,comment,,4351720735711613,None,None,None
1138,轻泡问云,None,None,None,None,None,None,None,None,comment,阿姨生日快乐！,4351720735711613,None,None,None
1139,冯家二二二二少爷,None,None,None,None,None,None,None,None,comment,如果有了女朋友还得了，不宠上天了？,4351720735711613,None,None,None
1140,勤奋的刘眼瞎,None,None,None,None,None,None,None,None,comment,回复@NickNick尼克尼克:老哥明👏,4351721851509797,None,None,None
1141,千叶大哥大,None,None,None,None,None,None,None,None,comment,ipad上面培训,4351721851509797,None,None,None
1142,勤奋的刘眼瞎,None,None,None,None,None,None,None,None,comment,,4351721851509797,None,None,None
1143,宜水180538,None,None,None,None,None,None,None,None,comment,波音这下认栽了！,4351721851509797,None,None,None
1144,绿茶MAC,None,None,None,None,None,None,None,None,comment,飞机汽车都在朝无人驾驶发展，系统也更加智能！但是很多东西是人工智能无法替代的，那就是突发情况下随机应变的能力！,4351721851509797,None,None,None
1145,中二石之兆,None,None,None,None,None,None,None,None,comment,关了失速开了俯冲，还是飞机设计的问题,4351721851509797,None,None,None
1146,苏丹九月的长颈鹿,None,None,None,None,None,None,None,None,comment,@我叫王果然,4351721851509797,None,None,None
1147,不明真香的吃瓜群众,None,None,None,None,None,None,None,None,comment,回复@蓶时飞:强买强卖,4351721851509797,None,None,None
1148,RTZ_唐柔,None,None,None,None,None,None,None,None,comment,完全没有甩锅，意思就是波音没有起到告知的义务和责任，甚至连本地飞行员都没有实操，波音只是人为这是个加强功能，没想过它的危害。ps.飞机是真的没问题，就跟高铁当初开快了一样,4351721851509797,None,None,None
1149,慢跑者2011,None,None,None,None,None,None,None,None,comment,擦,4351721851509797,None,None,None
1150,没有ID先森,None,None,None,None,None,None,None,None,comment,？？？我失眠了快俩小时了，难受，打开手机发现有直播提醒！天啦噜！！老碳！！,4351731737964247,None,None,None
1151,Viajero路,None,None,None,None,None,None,None,None,comment,😱刚加完班的我看到了什么,4351731737964247,None,None,None
1152,甜橙暴龙,None,None,None,None,None,None,None,None,comment,补完啦！半睡半醒看完直播，老安晚安(ღ˘⌣˘ღ),4351731737964247,None,None,None
1153,要画画的草菇,None,None,None,None,None,None,None,None,comment,？？？,4351731737964247,None,None,None
1154,大腚的独特气质,None,None,None,None,None,None,None,None,comment,刚好有点失眠,4351731737964247,None,None,None
1155,大腚的独特气质,None,None,None,None,None,None,None,None,comment,这么突然,4351731737964247,None,None,None
1156,女孩小兔子和萝卜,None,None,None,None,None,None,None,None,comment,,4351731737964247,None,None,None
1157,雨暖澜淅,None,None,None,None,None,None,None,None,comment,晚安，失眠的我还没睡着,4351731737964247,None,None,None
1158,覃先森的小公举,None,None,None,None,None,None,None,None,comment,啊啊啊啊。,4351731737964247,None,None,None
1159,打伞地子孙哟,None,None,None,None,None,None,None,None,comment,？？？居然,4351731737964247,None,None,None
